0,1,2,3,4,5
1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.8181802073667197,0.8181802073667197,0.8181802073667197,0.8181802073667197
0.0,0.8181802073667197,0.9999999999999999,0.6694188517266485,0.6694188517266485,0.6694188517266485
0.0,0.8181802073667197,0.6694188517266485,0.9999999999999999,0.6694188517266485,0.6694188517266485
0.0,0.8181802073667197,0.6694188517266485,0.6694188517266485,0.9999999999999999,0.6694188517266485
0.0,0.8181802073667197,0.6694188517266485,0.6694188517266485,0.6694188517266485,0.9999999999999999
